"","subject","trial","stimulus","response","dangerous","correct","eyes","teeth","spots","arms","color"
"1246",12,102,"11011pt.jpg",1,0,0,"1","1","0","1","1"
"1247",12,103,"10101pt.jpg",1,1,1,"1","0","1","0","1"
"1248",12,104,"11111pt.jpg",1,1,1,"1","1","1","1","1"
"1249",13,1,"00100.jpg",0,0,1,"0","0","1","0","0"
"1250",13,2,"10010.jpg",1,0,0,"1","0","0","1","0"
"1251",13,3,"00110.jpg",1,0,0,"0","0","1","1","0"
"1252",13,4,"01101.jpg",0,0,1,"0","1","1","0","1"
"1253",13,5,"11010.jpg",0,0,1,"1","1","0","1","0"
"1254",13,6,"00110.jpg",0,0,1,"0","0","1","1","0"
"1255",13,7,"00101.jpg",0,0,1,"0","0","1","0","1"
"1256",13,8,"00010.jpg",0,0,1,"0","0","0","1","0"
"1257",13,9,"10001.jpg",1,0,0,"1","0","0","0","1"
"1258",13,10,"10010.jpg",0,0,1,"1","0","0","1","0"
"1259",13,11,"11010.jpg",0,0,1,"1","1","0","1","0"
"1260",13,12,"01001.jpg",0,0,1,"0","1","0","0","1"
"1261",13,13,"01100.jpg",0,0,1,"0","1","1","0","0"
"1262",13,14,"10110.jpg",0,1,0,"1","0","1","1","0"
"1263",13,15,"10101.jpg",0,1,0,"1","0","1","0","1"
"1264",13,16,"10111.jpg",0,1,0,"1","0","1","1","1"
"1265",13,17,"01110.jpg",0,0,1,"0","1","1","1","0"
"1266",13,18,"11011.jpg",1,0,0,"1","1","0","1","1"
"1267",13,19,"11001.jpg",0,0,1,"1","1","0","0","1"
"1268",13,20,"01010.jpg",0,0,1,"0","1","0","1","0"
"1269",13,21,"10011.jpg",0,0,0,"1","0","0","1","1"
"1270",13,22,"00001.jpg",0,0,0,"0","0","0","0","1"
"1271",13,23,"11100.jpg",0,1,0,"1","1","1","0","0"
"1272",13,24,"01001.jpg",0,0,1,"0","1","0","0","1"
"1273",13,25,"10111.jpg",0,1,0,"1","0","1","1","1"
"1274",13,26,"10100.jpg",1,1,1,"1","0","1","0","0"
"1275",13,27,"00001.jpg",0,0,1,"0","0","0","0","1"
"1276",13,28,"10101.jpg",1,1,0,"1","0","1","0","1"
"1277",13,29,"01000.jpg",0,0,1,"0","1","0","0","0"
"1278",13,30,"01001.jpg",0,0,1,"0","1","0","0","1"
"1279",13,31,"11111.jpg",1,1,1,"1","1","1","1","1"
"1280",13,32,"00010.jpg",0,0,1,"0","0","0","1","0"
"1281",13,33,"10011.jpg",1,0,0,"1","0","0","1","1"
"1282",13,34,"00000.jpg",0,0,1,"0","0","0","0","0"
"1283",13,35,"11101.jpg",1,1,1,"1","1","1","0","1"
"1284",13,36,"01000.jpg",0,0,1,"0","1","0","0","0"
"1285",13,37,"01011.jpg",0,0,1,"0","1","0","1","1"
"1286",13,38,"10110.jpg",1,1,0,"1","0","1","1","0"
"1287",13,39,"11110.jpg",1,1,1,"1","1","1","1","0"
"1288",13,40,"11100.jpg",1,1,1,"1","1","1","0","0"
"1289",13,41,"01011.jpg",0,0,1,"0","1","0","1","1"
"1290",13,42,"11011.jpg",1,0,0,"1","1","0","1","1"
"1291",13,43,"00110.jpg",0,0,0,"0","0","1","1","0"
"1292",13,44,"11010.jpg",0,0,1,"1","1","0","1","0"
"1293",13,45,"11000.jpg",0,0,1,"1","1","0","0","0"
"1294",13,46,"00111.jpg",1,0,0,"0","0","1","1","1"
"1295",13,47,"01010.jpg",0,0,1,"0","1","0","1","0"
"1296",13,48,"00111.jpg",0,0,1,"0","0","1","1","1"
"1297",13,49,"00100.jpg",0,0,1,"0","0","1","0","0"
"1298",13,50,"01000.jpg",0,0,1,"0","1","0","0","0"
"1299",13,51,"00111.jpg",0,0,1,"0","0","1","1","1"
"1300",13,52,"11110.jpg",1,1,1,"1","1","1","1","0"
"1301",13,53,"10110.jpg",1,1,1,"1","0","1","1","0"
"1302",13,54,"10000.jpg",0,0,1,"1","0","0","0","0"
"1303",13,55,"01011.jpg",0,0,1,"0","1","0","1","1"
"1304",13,56,"10011.jpg",0,0,1,"1","0","0","1","1"
"1305",13,57,"11111.jpg",0,1,0,"1","1","1","1","1"
"1306",13,58,"01101.jpg",0,0,1,"0","1","1","0","1"
"1307",13,59,"10001.jpg",0,0,1,"1","0","0","0","1"
"1308",13,60,"11101.jpg",0,1,0,"1","1","1","0","1"
"1309",13,61,"01110.jpg",0,0,1,"0","1","1","1","0"
"1310",13,62,"11000.jpg",0,0,1,"1","1","0","0","0"
"1311",13,63,"00101.jpg",0,0,1,"0","0","1","0","1"
"1312",13,64,"00000.jpg",0,0,1,"0","0","0","0","0"
"1313",13,65,"01010.jpg",0,0,1,"0","1","0","1","0"
"1314",13,66,"11110.jpg",0,1,0,"1","1","1","1","0"
"1315",13,67,"10100.jpg",0,1,0,"1","0","1","0","0"
"1316",13,68,"01111.jpg",0,0,1,"0","1","1","1","1"
"1317",13,69,"01100.jpg",0,0,1,"0","1","1","0","0"
"1318",13,70,"00011.jpg",0,0,1,"0","0","0","1","1"
"1319",13,71,"01111.jpg",0,0,1,"0","1","1","1","1"
"1320",13,72,"10010.jpg",0,0,1,"1","0","0","1","0"
"1321",13,73,"10100.jpg",1,1,1,"1","0","1","0","0"
"1322",13,74,"00010.jpg",0,0,1,"0","0","0","1","0"
"1323",13,75,"11001.jpg",0,0,1,"1","1","0","0","1"
"1324",13,76,"01111.jpg",0,0,1,"0","1","1","1","1"
"1325",13,77,"00011.jpg",0,0,1,"0","0","0","1","1"
"1326",13,78,"11100.jpg",1,1,1,"1","1","1","0","0"
"1327",13,79,"00001.jpg",0,0,1,"0","0","0","0","1"
"1328",13,80,"11000.jpg",0,0,1,"1","1","0","0","0"
"1329",13,81,"01101.jpg",0,0,1,"0","1","1","0","1"
"1330",13,82,"10111.jpg",0,1,0,"1","0","1","1","1"
"1331",13,83,"00011.jpg",0,0,1,"0","0","0","1","1"
"1332",13,84,"10101.jpg",0,1,0,"1","0","1","0","1"
"1333",13,85,"10000.jpg",0,0,1,"1","0","0","0","0"
"1334",13,86,"00000.jpg",0,0,1,"0","0","0","0","0"
"1335",13,87,"11101.jpg",1,1,1,"1","1","1","0","1"
"1336",13,88,"10000.jpg",0,0,1,"1","0","0","0","0"
"1337",13,89,"00100.jpg",0,0,1,"0","0","1","0","0"
"1338",13,90,"00101.jpg",0,0,1,"0","0","1","0","1"
"1339",13,91,"11011.jpg",0,0,1,"1","1","0","1","1"
"1340",13,92,"11111.jpg",0,1,0,"1","1","1","1","1"
"1341",13,93,"11001.jpg",0,0,1,"1","1","0","0","1"
"1342",13,94,"10001.jpg",0,0,1,"1","0","0","0","1"
"1343",13,95,"01110.jpg",0,0,1,"0","1","1","1","0"
"1344",13,96,"01100.jpg",0,0,1,"0","1","1","0","0"
"1345",13,97,"10101pt.jpg",1,1,1,"1","0","1","0","1"
"1346",13,98,"11111pt.jpg",1,1,1,"1","1","1","1","1"
"1347",13,99,"11011pt.jpg",0,0,1,"1","1","0","1","1"
"1348",13,100,"01010pt.jpg",0,0,1,"0","1","0","1","0"
"1349",13,101,"01000pt.jpg",0,0,1,"0","1","0","0","0"
"1350",13,102,"11110pt.jpg",0,1,0,"1","1","1","1","0"
"1351",13,103,"00101pt.jpg",0,0,0,"0","0","1","0","1"
"1352",13,104,"00111pt.jpg",0,0,1,"0","0","1","1","1"
"1353",14,1,"01110.jpg",1,0,0,"0","1","1","1","0"
"1354",14,2,"11000.jpg",1,0,0,"1","1","0","0","0"
"1355",14,3,"01011.jpg",0,0,1,"0","1","0","1","1"
"1356",14,4,"11010.jpg",0,0,0,"1","1","0","1","0"
"1357",14,5,"01000.jpg",1,0,0,"0","1","0","0","0"
"1358",14,6,"10101.jpg",0,1,0,"1","0","1","0","1"
"1359",14,7,"00101.jpg",0,0,1,"0","0","1","0","1"
"1360",14,8,"10001.jpg",1,0,0,"1","0","0","0","1"
"1361",14,9,"01110.jpg",1,0,0,"0","1","1","1","0"
"1362",14,10,"01000.jpg",0,0,1,"0","1","0","0","0"
"1363",14,11,"00111.jpg",0,0,0,"0","0","1","1","1"
"1364",14,12,"01110.jpg",0,0,1,"0","1","1","1","0"
"1365",14,13,"01001.jpg",0,0,1,"0","1","0","0","1"
"1366",14,14,"00100.jpg",0,0,1,"0","0","1","0","0"
"1367",14,15,"10101.jpg",0,1,0,"1","0","1","0","1"
"1368",14,16,"10100.jpg",1,1,1,"1","0","1","0","0"
"1369",14,17,"11001.jpg",1,0,0,"1","1","0","0","1"
"1370",14,18,"01111.jpg",0,0,0,"0","1","1","1","1"
"1371",14,19,"11000.jpg",0,0,1,"1","1","0","0","0"
"1372",14,20,"11010.jpg",1,0,0,"1","1","0","1","0"
"1373",14,21,"01010.jpg",0,0,0,"0","1","0","1","0"
"1374",14,22,"10101.jpg",1,1,1,"1","0","1","0","1"
"1375",14,23,"00010.jpg",0,0,0,"0","0","0","1","0"
"1376",14,24,"01101.jpg",0,0,1,"0","1","1","0","1"
"1377",14,25,"11100.jpg",1,1,1,"1","1","1","0","0"
"1378",14,26,"00101.jpg",0,0,1,"0","0","1","0","1"
"1379",14,27,"01011.jpg",0,0,1,"0","1","0","1","1"
"1380",14,28,"11010.jpg",0,0,1,"1","1","0","1","0"
"1381",14,29,"00001.jpg",0,0,1,"0","0","0","0","1"
"1382",14,30,"10001.jpg",0,0,0,"1","0","0","0","1"
"1383",14,31,"10010.jpg",0,0,1,"1","0","0","1","0"
"1384",14,32,"10000.jpg",0,0,1,"1","0","0","0","0"
"1385",14,33,"01111.jpg",1,0,0,"0","1","1","1","1"
"1386",14,34,"10011.jpg",0,0,1,"1","0","0","1","1"
"1387",14,35,"11101.jpg",1,1,1,"1","1","1","0","1"
"1388",14,36,"11110.jpg",1,1,0,"1","1","1","1","0"
"1389",14,37,"00001.jpg",0,0,1,"0","0","0","0","1"
"1390",14,38,"01011.jpg",0,0,1,"0","1","0","1","1"
"1391",14,39,"11100.jpg",1,1,1,"1","1","1","0","0"
"1392",14,40,"00101.jpg",0,0,0,"0","0","1","0","1"
"1393",14,41,"11001.jpg",0,0,1,"1","1","0","0","1"
"1394",14,42,"00001.jpg",0,0,1,"0","0","0","0","1"
"1395",14,43,"00011.jpg",0,0,0,"0","0","0","1","1"
"1396",14,44,"10011.jpg",0,0,1,"1","0","0","1","1"
"1397",14,45,"01100.jpg",1,0,0,"0","1","1","0","0"
"1398",14,46,"00010.jpg",1,0,0,"0","0","0","1","0"
"1399",14,47,"10011.jpg",0,0,1,"1","0","0","1","1"
"1400",14,48,"11111.jpg",1,1,0,"1","1","1","1","1"
"1401",14,49,"11001.jpg",0,0,0,"1","1","0","0","1"
"1402",14,50,"01111.jpg",0,0,1,"0","1","1","1","1"
"1403",14,51,"10111.jpg",1,1,1,"1","0","1","1","1"
"1404",14,52,"11111.jpg",1,1,1,"1","1","1","1","1"
"1405",14,53,"01010.jpg",0,0,0,"0","1","0","1","0"
"1406",14,54,"01100.jpg",1,0,0,"0","1","1","0","0"
"1407",14,55,"11011.jpg",0,0,1,"1","1","0","1","1"
"1408",14,56,"10110.jpg",1,1,0,"1","0","1","1","0"
"1409",14,57,"11111.jpg",1,1,1,"1","1","1","1","1"
"1410",14,58,"01010.jpg",0,0,0,"0","1","0","1","0"
"1411",14,59,"11100.jpg",0,1,0,"1","1","1","0","0"
"1412",14,60,"01101.jpg",1,0,0,"0","1","1","0","1"
"1413",14,61,"10010.jpg",0,0,1,"1","0","0","1","0"
"1414",14,62,"00010.jpg",0,0,1,"0","0","0","1","0"
"1415",14,63,"10111.jpg",1,1,1,"1","0","1","1","1"
"1416",14,64,"11101.jpg",1,1,1,"1","1","1","0","1"
"1417",14,65,"00110.jpg",1,0,0,"0","0","1","1","0"
"1418",14,66,"01101.jpg",0,0,1,"0","1","1","0","1"
"1419",14,67,"00111.jpg",0,0,1,"0","0","1","1","1"
"1420",14,68,"10000.jpg",1,0,0,"1","0","0","0","0"
"1421",14,69,"11110.jpg",1,1,1,"1","1","1","1","0"
"1422",14,70,"00011.jpg",0,0,0,"0","0","0","1","1"
"1423",14,71,"10100.jpg",0,1,0,"1","0","1","0","0"
"1424",14,72,"11101.jpg",1,1,1,"1","1","1","0","1"
"1425",14,73,"10110.jpg",1,1,1,"1","0","1","1","0"
"1426",14,74,"01001.jpg",0,0,1,"0","1","0","0","1"
"1427",14,75,"01001.jpg",0,0,1,"0","1","0","0","1"
"1428",14,76,"00100.jpg",0,0,0,"0","0","1","0","0"
"1429",14,77,"11110.jpg",1,1,1,"1","1","1","1","0"
"1430",14,78,"00110.jpg",0,0,1,"0","0","1","1","0"
"1431",14,79,"01000.jpg",0,0,1,"0","1","0","0","0"
"1432",14,80,"01100.jpg",0,0,0,"0","1","1","0","0"
"1433",14,81,"10000.jpg",0,0,0,"1","0","0","0","0"
"1434",14,82,"00011.jpg",0,0,0,"0","0","0","1","1"
"1435",14,83,"10110.jpg",1,1,1,"1","0","1","1","0"
"1436",14,84,"00100.jpg",0,0,0,"0","0","1","0","0"
"1437",14,85,"11011.jpg",0,0,1,"1","1","0","1","1"
"1438",14,86,"10111.jpg",1,1,1,"1","0","1","1","1"
"1439",14,87,"00111.jpg",0,0,1,"0","0","1","1","1"
"1440",14,88,"00000.jpg",0,0,1,"0","0","0","0","0"
"1441",14,89,"10100.jpg",0,1,0,"1","0","1","0","0"
"1442",14,90,"00000.jpg",0,0,1,"0","0","0","0","0"
"1443",14,91,"00000.jpg",0,0,1,"0","0","0","0","0"
"1444",14,92,"10010.jpg",1,0,0,"1","0","0","1","0"
"1445",14,93,"11000.jpg",0,0,0,"1","1","0","0","0"
"1446",14,94,"11011.jpg",0,0,1,"1","1","0","1","1"
"1447",14,95,"10001.jpg",0,0,0,"1","0","0","0","1"
"1448",14,96,"00110.jpg",0,0,1,"0","0","1","1","0"
"1449",14,97,"11110pt.jpg",0,1,0,"1","1","1","1","0"
"1450",14,98,"01010pt.jpg",0,0,0,"0","1","0","1","0"
"1451",14,99,"10101pt.jpg",1,1,0,"1","0","1","0","1"
"1452",14,100,"00111pt.jpg",1,0,0,"0","0","1","1","1"
"1453",14,101,"01000pt.jpg",0,0,0,"0","1","0","0","0"
"1454",14,102,"00101pt.jpg",0,0,0,"0","0","1","0","1"
"1455",14,103,"11111pt.jpg",0,1,0,"1","1","1","1","1"
"1456",14,104,"11011pt.jpg",0,0,1,"1","1","0","1","1"
"1457",15,1,"01011.jpg",0,0,0,"0","1","0","1","1"
"1458",15,2,"10011.jpg",1,0,0,"1","0","0","1","1"
"1459",15,3,"00100.jpg",0,0,1,"0","0","1","0","0"
"1460",15,4,"10100.jpg",0,1,0,"1","0","1","0","0"
"1461",15,5,"01100.jpg",0,0,1,"0","1","1","0","0"
"1462",15,6,"01010.jpg",0,0,1,"0","1","0","1","0"
"1463",15,7,"01111.jpg",1,0,0,"0","1","1","1","1"
"1464",15,8,"01001.jpg",1,0,0,"0","1","0","0","1"
"1465",15,9,"00101.jpg",0,0,1,"0","0","1","0","1"
"1466",15,10,"10111.jpg",1,1,1,"1","0","1","1","1"
"1467",15,11,"00011.jpg",1,0,0,"0","0","0","1","1"
"1468",15,12,"00010.jpg",0,0,1,"0","0","0","1","0"
"1469",15,13,"10100.jpg",1,1,1,"1","0","1","0","0"
"1470",15,14,"00111.jpg",1,0,0,"0","0","1","1","1"
"1471",15,15,"01111.jpg",1,0,0,"0","1","1","1","1"
"1472",15,16,"11000.jpg",1,0,0,"1","1","0","0","0"
"1473",15,17,"10110.jpg",1,1,1,"1","0","1","1","0"
"1474",15,18,"00000.jpg",0,0,1,"0","0","0","0","0"
"1475",15,19,"10101.jpg",1,1,1,"1","0","1","0","1"
"1476",15,20,"10101.jpg",1,1,1,"1","0","1","0","1"
"1477",15,21,"01011.jpg",0,0,1,"0","1","0","1","1"
"1478",15,22,"11010.jpg",1,0,0,"1","1","0","1","0"
"1479",15,23,"11000.jpg",1,0,0,"1","1","0","0","0"
"1480",15,24,"00111.jpg",1,0,0,"0","0","1","1","1"
"1481",15,25,"11001.jpg",1,0,0,"1","1","0","0","1"
"1482",15,26,"11010.jpg",0,0,1,"1","1","0","1","0"
"1483",15,27,"11110.jpg",1,1,1,"1","1","1","1","0"
"1484",15,28,"00011.jpg",0,0,1,"0","0","0","1","1"
"1485",15,29,"11011.jpg",1,0,0,"1","1","0","1","1"
"1486",15,30,"01010.jpg",0,0,1,"0","1","0","1","0"
"1487",15,31,"01110.jpg",0,0,1,"0","1","1","1","0"
"1488",15,32,"01110.jpg",0,0,1,"0","1","1","1","0"
"1489",15,33,"11111.jpg",1,1,1,"1","1","1","1","1"
"1490",15,34,"11011.jpg",1,0,0,"1","1","0","1","1"
"1491",15,35,"00110.jpg",0,0,1,"0","0","1","1","0"
"1492",15,36,"10101.jpg",1,1,1,"1","0","1","0","1"
"1493",15,37,"00010.jpg",0,0,1,"0","0","0","1","0"
"1494",15,38,"00000.jpg",0,0,1,"0","0","0","0","0"
"1495",15,39,"11001.jpg",0,0,1,"1","1","0","0","1"
"1496",15,40,"10001.jpg",0,0,1,"1","0","0","0","1"
"1497",15,41,"01010.jpg",0,0,1,"0","1","0","1","0"
"1498",15,42,"11101.jpg",0,1,0,"1","1","1","0","1"
"1499",15,43,"11111.jpg",1,1,1,"1","1","1","1","1"
"1500",15,44,"01000.jpg",0,0,1,"0","1","0","0","0"
"1501",15,45,"00100.jpg",0,0,1,"0","0","1","0","0"
"1502",15,46,"10000.jpg",0,0,1,"1","0","0","0","0"
"1503",15,47,"11011.jpg",0,0,1,"1","1","0","1","1"
"1504",15,48,"01001.jpg",0,0,1,"0","1","0","0","1"
"1505",15,49,"00110.jpg",0,0,1,"0","0","1","1","0"
"1506",15,50,"00001.jpg",0,0,1,"0","0","0","0","1"
"1507",15,51,"01100.jpg",0,0,1,"0","1","1","0","0"
"1508",15,52,"00001.jpg",0,0,1,"0","0","0","0","1"
"1509",15,53,"00010.jpg",0,0,1,"0","0","0","1","0"
"1510",15,54,"10010.jpg",0,0,1,"1","0","0","1","0"
"1511",15,55,"01101.jpg",0,0,1,"0","1","1","0","1"
"1512",15,56,"10001.jpg",0,0,1,"1","0","0","0","1"
"1513",15,57,"11101.jpg",0,1,0,"1","1","1","0","1"
"1514",15,58,"01011.jpg",0,0,1,"0","1","0","1","1"
"1515",15,59,"11110.jpg",1,1,1,"1","1","1","1","0"
"1516",15,60,"00001.jpg",0,0,1,"0","0","0","0","1"
"1517",15,61,"10111.jpg",1,1,1,"1","0","1","1","1"
"1518",15,62,"10110.jpg",1,1,1,"1","0","1","1","0"
"1519",15,63,"10000.jpg",0,0,1,"1","0","0","0","0"
"1520",15,64,"11100.jpg",1,1,1,"1","1","1","0","0"
"1521",15,65,"00011.jpg",0,0,1,"0","0","0","1","1"
"1522",15,66,"00000.jpg",0,0,1,"0","0","0","0","0"
"1523",15,67,"01101.jpg",1,0,0,"0","1","1","0","1"
"1524",15,68,"01101.jpg",0,0,1,"0","1","1","0","1"
"1525",15,69,"00101.jpg",0,0,1,"0","0","1","0","1"
"1526",15,70,"11001.jpg",1,0,0,"1","1","0","0","1"
"1527",15,71,"11111.jpg",1,1,1,"1","1","1","1","1"
"1528",15,72,"00101.jpg",0,0,1,"0","0","1","0","1"
"1529",15,73,"01000.jpg",0,0,1,"0","1","0","0","0"
"1530",15,74,"01100.jpg",0,0,1,"0","1","1","0","0"
"1531",15,75,"10000.jpg",1,0,0,"1","0","0","0","0"
"1532",15,76,"00110.jpg",0,0,1,"0","0","1","1","0"
"1533",15,77,"01111.jpg",0,0,1,"0","1","1","1","1"
"1534",15,78,"10011.jpg",0,0,1,"1","0","0","1","1"
"1535",15,79,"11100.jpg",1,1,1,"1","1","1","0","0"
"1536",15,80,"10110.jpg",1,1,1,"1","0","1","1","0"
"1537",15,81,"11010.jpg",0,0,1,"1","1","0","1","0"
"1538",15,82,"11101.jpg",1,1,1,"1","1","1","0","1"
"1539",15,83,"10111.jpg",1,1,1,"1","0","1","1","1"
"1540",15,84,"11100.jpg",1,1,1,"1","1","1","0","0"
"1541",15,85,"11110.jpg",1,1,1,"1","1","1","1","0"
"1542",15,86,"10010.jpg",0,0,1,"1","0","0","1","0"
"1543",15,87,"10010.jpg",0,0,1,"1","0","0","1","0"
"1544",15,88,"00100.jpg",0,0,1,"0","0","1","0","0"
"1545",15,89,"10001.jpg",0,0,1,"1","0","0","0","1"
"1546",15,90,"01001.jpg",0,0,1,"0","1","0","0","1"
"1547",15,91,"11000.jpg",0,0,1,"1","1","0","0","0"
"1548",15,92,"10011.jpg",0,0,1,"1","0","0","1","1"
"1549",15,93,"01000.jpg",0,0,1,"0","1","0","0","0"
"1550",15,94,"00111.jpg",0,0,1,"0","0","1","1","1"
"1551",15,95,"01110.jpg",0,0,1,"0","1","1","1","0"
"1552",15,96,"10100.jpg",1,1,1,"1","0","1","0","0"
"1553",15,97,"11111pt.jpg",1,1,1,"1","1","1","1","1"
"1554",15,98,"11011pt.jpg",0,0,1,"1","1","0","1","1"
"1555",15,99,"00111pt.jpg",0,0,1,"0","0","1","1","1"
"1556",15,100,"01010pt.jpg",0,0,1,"0","1","0","1","0"
"1557",15,101,"10101pt.jpg",1,1,1,"1","0","1","0","1"
"1558",15,102,"00101pt.jpg",0,0,1,"0","0","1","0","1"
"1559",15,103,"01000pt.jpg",0,0,1,"0","1","0","0","0"
"1560",15,104,"11110pt.jpg",1,1,1,"1","1","1","1","0"
"1561",16,1,"10100.jpg",1,1,1,"1","0","1","0","0"
"1562",16,2,"11110.jpg",1,1,0,"1","1","1","1","0"
"1563",16,3,"00100.jpg",0,0,1,"0","0","1","0","0"
"1564",16,4,"01100.jpg",0,0,1,"0","1","1","0","0"
"1565",16,5,"01010.jpg",0,0,1,"0","1","0","1","0"
"1566",16,6,"11010.jpg",1,0,0,"1","1","0","1","0"
"1567",16,7,"00111.jpg",0,0,1,"0","0","1","1","1"
"1568",16,8,"11100.jpg",1,1,1,"1","1","1","0","0"
"1569",16,9,"01010.jpg",0,0,1,"0","1","0","1","0"
"1570",16,10,"00010.jpg",0,0,1,"0","0","0","1","0"
"1571",16,11,"10010.jpg",1,0,0,"1","0","0","1","0"
"1572",16,12,"00000.jpg",0,0,1,"0","0","0","0","0"
"1573",16,13,"01001.jpg",0,0,1,"0","1","0","0","1"
"1574",16,14,"11101.jpg",1,1,1,"1","1","1","0","1"
"1575",16,15,"00100.jpg",0,0,1,"0","0","1","0","0"
"1576",16,16,"11100.jpg",1,1,1,"1","1","1","0","0"
"1577",16,17,"10111.jpg",1,1,1,"1","0","1","1","1"
"1578",16,18,"10001.jpg",1,0,0,"1","0","0","0","1"
"1579",16,19,"00011.jpg",0,0,1,"0","0","0","1","1"
"1580",16,20,"10000.jpg",1,0,0,"1","0","0","0","0"
"1581",16,21,"01110.jpg",0,0,1,"0","1","1","1","0"
"1582",16,22,"11111.jpg",1,1,1,"1","1","1","1","1"
"1583",16,23,"01001.jpg",0,0,1,"0","1","0","0","1"
"1584",16,24,"01111.jpg",0,0,1,"0","1","1","1","1"
"1585",16,25,"10000.jpg",1,0,0,"1","0","0","0","0"
"1586",16,26,"10101.jpg",1,1,1,"1","0","1","0","1"
"1587",16,27,"00101.jpg",0,0,1,"0","0","1","0","1"
"1588",16,28,"00111.jpg",0,0,1,"0","0","1","1","1"
"1589",16,29,"10011.jpg",1,0,0,"1","0","0","1","1"
"1590",16,30,"10110.jpg",1,1,1,"1","0","1","1","0"
"1591",16,31,"01100.jpg",0,0,1,"0","1","1","0","0"
"1592",16,32,"01011.jpg",0,0,1,"0","1","0","1","1"
"1593",16,33,"10010.jpg",0,0,1,"1","0","0","1","0"
"1594",16,34,"00011.jpg",0,0,1,"0","0","0","1","1"
"1595",16,35,"00001.jpg",0,0,1,"0","0","0","0","1"
"1596",16,36,"11001.jpg",1,0,0,"1","1","0","0","1"
"1597",16,37,"10011.jpg",0,0,1,"1","0","0","1","1"
"1598",16,38,"10100.jpg",0,1,0,"1","0","1","0","0"
"1599",16,39,"11101.jpg",1,1,1,"1","1","1","0","1"
"1600",16,40,"00000.jpg",0,0,1,"0","0","0","0","0"
"1601",16,41,"01010.jpg",0,0,1,"0","1","0","1","0"
"1602",16,42,"01110.jpg",1,0,0,"0","1","1","1","0"
"1603",16,43,"11011.jpg",0,0,1,"1","1","0","1","1"
"1604",16,44,"00111.jpg",0,0,1,"0","0","1","1","1"
"1605",16,45,"10010.jpg",1,0,0,"1","0","0","1","0"
"1606",16,46,"01000.jpg",0,0,1,"0","1","0","0","0"
"1607",16,47,"11100.jpg",1,1,1,"1","1","1","0","0"
"1608",16,48,"00001.jpg",0,0,1,"0","0","0","0","1"
"1609",16,49,"10101.jpg",1,1,1,"1","0","1","0","1"
"1610",16,50,"10011.jpg",0,0,1,"1","0","0","1","1"
"1611",16,51,"01011.jpg",0,0,1,"0","1","0","1","1"
"1612",16,52,"11001.jpg",0,0,1,"1","1","0","0","1"
"1613",16,53,"01111.jpg",0,0,1,"0","1","1","1","1"
"1614",16,54,"11000.jpg",0,0,1,"1","1","0","0","0"
"1615",16,55,"00010.jpg",0,0,1,"0","0","0","1","0"
"1616",16,56,"01101.jpg",0,0,1,"0","1","1","0","1"
"1617",16,57,"00001.jpg",0,0,1,"0","0","0","0","1"
"1618",16,58,"01001.jpg",0,0,1,"0","1","0","0","1"
"1619",16,59,"11111.jpg",1,1,1,"1","1","1","1","1"
"1620",16,60,"10001.jpg",0,0,1,"1","0","0","0","1"
"1621",16,61,"10100.jpg",1,1,1,"1","0","1","0","0"
"1622",16,62,"10001.jpg",0,0,1,"1","0","0","0","1"
"1623",16,63,"11110.jpg",1,1,1,"1","1","1","1","0"
"1624",16,64,"00101.jpg",0,0,1,"0","0","1","0","1"
"1625",16,65,"11011.jpg",0,0,1,"1","1","0","1","1"
"1626",16,66,"11111.jpg",1,1,1,"1","1","1","1","1"
"1627",16,67,"00110.jpg",0,0,1,"0","0","1","1","0"
"1628",16,68,"10101.jpg",1,1,1,"1","0","1","0","1"
"1629",16,69,"01100.jpg",0,0,1,"0","1","1","0","0"
"1630",16,70,"01011.jpg",0,0,1,"0","1","0","1","1"
"1631",16,71,"01111.jpg",0,0,1,"0","1","1","1","1"
"1632",16,72,"11101.jpg",1,1,1,"1","1","1","0","1"
"1633",16,73,"00010.jpg",0,0,1,"0","0","0","1","0"
"1634",16,74,"11010.jpg",0,0,1,"1","1","0","1","0"
"1635",16,75,"00100.jpg",0,0,1,"0","0","1","0","0"
"1636",16,76,"00011.jpg",0,0,1,"0","0","0","1","1"
"1637",16,77,"11110.jpg",1,1,1,"1","1","1","1","0"
"1638",16,78,"11011.jpg",0,0,1,"1","1","0","1","1"
"1639",16,79,"01000.jpg",0,0,1,"0","1","0","0","0"
"1640",16,80,"01101.jpg",0,0,1,"0","1","1","0","1"
"1641",16,81,"00110.jpg",0,0,1,"0","0","1","1","0"
"1642",16,82,"01110.jpg",0,0,1,"0","1","1","1","0"
"1643",16,83,"11001.jpg",0,0,1,"1","1","0","0","1"
"1644",16,84,"00101.jpg",0,0,1,"0","0","1","0","1"
"1645",16,85,"01000.jpg",0,0,1,"0","1","0","0","0"
"1646",16,86,"00000.jpg",0,0,1,"0","0","0","0","0"
"1647",16,87,"10000.jpg",0,0,1,"1","0","0","0","0"
"1648",16,88,"10111.jpg",1,1,1,"1","0","1","1","1"
"1649",16,89,"10110.jpg",1,1,1,"1","0","1","1","0"
"1650",16,90,"10110.jpg",1,1,1,"1","0","1","1","0"
"1651",16,91,"01101.jpg",0,0,1,"0","1","1","0","1"
"1652",16,92,"11010.jpg",0,0,1,"1","1","0","1","0"
"1653",16,93,"10111.jpg",1,1,1,"1","0","1","1","1"
"1654",16,94,"11000.jpg",0,0,1,"1","1","0","0","0"
